order_id,customer_id,order_date,channel,region,currency,gross_revenue_eur,discount_eur,net_revenue_eur,units
ORD-66550,C-35630,2026-07-22,mobile,US,EUR,282.72,28.27,254.45,4
ORD-66551,C-11842,2026-07-22,mobile,US,EUR,436.67,43.67,393.00,2
ORD-66552,C-17288,2026-07-22,mobile,US,EUR,445.21,0.00,445.21,2
ORD-66553,C-38147,2026-07-22,mobile,US,EUR,162.00,32.40,129.60,1
ORD-66554,C-41620,2026-07-22,mobile,US,EUR,197.50,0.00,197.50,3
ORD-66555,C-45704,2026-07-22,mobile,US,EUR,435.54,0.00,435.54,3
ORD-66556,C-36940,2026-07-22,mobile,US,EUR,69.18,13.84,55.34,2
ORD-66557,C-37457,2026-07-22,mobile,US,EUR,343.83,34.38,309.45,2
ORD-66558,C-48572,2026-07-22,mobile,US,EUR,387.42,77.48,309.94,1
ORD-66559,C-41783,2026-07-22,mobile,US,EUR,264.86,0.00,264.86,1
ORD-66560,C-37445,2026-07-22,mobile,US,EUR,52.16,10.43,41.73,1
ORD-66561,C-24802,2026-07-22,mobile,US,EUR,468.81,0.00,468.81,1
ORD-66562,C-19983,2026-07-22,mobile,US,EUR,161.63,0.00,161.63,4
ORD-66563,C-18447,2026-07-22,mobile,US,EUR,386.12,0.00,386.12,3
ORD-66564,C-30685,2026-07-22,mobile,US,EUR,123.65,12.37,111.28,1
ORD-66565,C-32540,2026-07-22,mobile,US,EUR,85.15,0.00,85.15,4
ORD-66566,C-39243,2026-07-22,mobile,US,EUR,444.35,88.87,355.48,1
ORD-66567,C-17799,2026-07-22,mobile,US,EUR,261.55,0.00,261.55,3
ORD-66568,C-38937,2026-07-22,mobile,US,EUR,334.70,33.47,301.23,4
ORD-66569,C-23274,2026-07-22,mobile,US,EUR,407.13,40.71,366.42,1
ORD-66570,C-22999,2026-07-22,mobile,US,EUR,342.67,68.53,274.14,1
ORD-66571,C-19327,2026-07-22,mobile,US,EUR,301.32,30.13,271.19,4
ORD-66572,C-17293,2026-07-22,mobile,US,EUR,265.04,26.50,238.54,1
ORD-66573,C-14292,2026-07-22,mobile,US,EUR,268.13,53.63,214.50,2
ORD-66574,C-27595,2026-07-22,marketplace,FR,EUR,341.97,0.00,341.97,1
ORD-66575,C-12978,2026-07-22,marketplace,FR,EUR,408.43,40.84,367.59,2
ORD-66576,C-45532,2026-07-22,marketplace,FR,EUR,186.47,37.29,149.18,4
ORD-66577,C-34556,2026-07-22,marketplace,FR,EUR,164.12,0.00,164.12,3
ORD-66578,C-30646,2026-07-22,marketplace,FR,EUR,66.74,13.35,53.39,3
ORD-66579,C-29630,2026-07-22,marketplace,FR,EUR,110.03,0.00,110.03,3
ORD-66580,C-21743,2026-07-22,marketplace,FR,EUR,316.55,63.31,253.24,4
ORD-66581,C-32218,2026-07-22,marketplace,FR,EUR,211.00,21.10,189.90,4
ORD-66582,C-44126,2026-07-22,marketplace,FR,EUR,238.54,0.00,238.54,4
ORD-66583,C-14993,2026-07-22,marketplace,FR,EUR,219.96,43.99,175.97,3
ORD-66584,C-48776,2026-07-22,marketplace,FR,EUR,466.55,0.00,466.55,2
ORD-66585,C-23100,2026-07-22,marketplace,FR,EUR,335.88,0.00,335.88,2
ORD-66586,C-21350,2026-07-22,marketplace,FR,EUR,254.91,0.00,254.91,4
ORD-66587,C-44108,2026-07-22,marketplace,FR,EUR,329.86,0.00,329.86,1
ORD-66588,C-30325,2026-07-22,marketplace,FR,EUR,304.31,0.00,304.31,3
ORD-66589,C-19557,2026-07-22,marketplace,FR,EUR,287.29,0.00,287.29,1
ORD-66590,C-40642,2026-07-22,marketplace,FR,EUR,269.20,0.00,269.20,2
ORD-66591,C-18375,2026-07-22,marketplace,EU,EUR,295.89,59.18,236.71,1
ORD-66592,C-38049,2026-07-22,marketplace,EU,EUR,178.89,35.78,143.11,3
ORD-66593,C-20693,2026-07-22,marketplace,EU,EUR,350.08,70.02,280.06,4
ORD-66594,C-10825,2026-07-22,marketplace,EU,EUR,74.89,0.00,74.89,3
ORD-66595,C-39317,2026-07-22,marketplace,EU,EUR,105.21,21.04,84.17,1
ORD-66596,C-13123,2026-07-22,marketplace,EU,EUR,55.66,11.13,44.53,4
ORD-66597,C-37964,2026-07-22,marketplace,EU,EUR,109.45,0.00,109.45,3
ORD-66598,C-18260,2026-07-22,marketplace,EU,EUR,106.96,0.00,106.96,2
ORD-66599,C-26542,2026-07-22,marketplace,EU,EUR,195.21,0.00,195.21,3
ORD-66600,C-20046,2026-07-22,marketplace,EU,EUR,136.31,13.63,122.68,2
ORD-66601,C-37776,2026-07-22,marketplace,EU,EUR,358.19,0.00,358.19,4
ORD-66602,C-34057,2026-07-22,marketplace,EU,EUR,446.34,0.00,446.34,4
ORD-66603,C-42465,2026-07-22,marketplace,EU,EUR,427.85,42.79,385.06,1
ORD-66604,C-13144,2026-07-22,marketplace,EU,EUR,445.82,44.58,401.24,4
ORD-66605,C-47091,2026-07-22,marketplace,EU,EUR,60.68,0.00,60.68,3
ORD-66606,C-41691,2026-07-22,marketplace,EU,EUR,467.53,0.00,467.53,3
ORD-66607,C-44635,2026-07-22,marketplace,EU,EUR,142.80,28.56,114.24,2
ORD-66608,C-46413,2026-07-22,marketplace,EU,EUR,472.67,47.27,425.40,3
ORD-66609,C-16095,2026-07-22,marketplace,EU,EUR,342.62,34.26,308.36,1
ORD-66610,C-46458,2026-07-22,marketplace,EU,EUR,249.25,0.00,249.25,3
ORD-66611,C-17005,2026-07-22,marketplace,EU,EUR,415.64,41.56,374.08,1
ORD-66612,C-15300,2026-07-22,marketplace,UK,EUR,247.87,49.57,198.30,4
ORD-66613,C-15794,2026-07-22,marketplace,UK,EUR,392.76,78.55,314.21,3
ORD-66614,C-44634,2026-07-22,marketplace,UK,EUR,281.94,0.00,281.94,4
ORD-66615,C-23460,2026-07-22,marketplace,UK,EUR,101.16,20.23,80.93,4
ORD-66616,C-42994,2026-07-22,marketplace,UK,EUR,268.07,0.00,268.07,4
ORD-66617,C-41248,2026-07-22,marketplace,UK,EUR,69.77,0.00,69.77,1
ORD-66618,C-21588,2026-07-22,marketplace,UK,EUR,191.66,19.17,172.49,1
ORD-66619,C-11219,2026-07-22,marketplace,UK,EUR,44.21,0.00,44.21,3
ORD-66620,C-47439,2026-07-22,marketplace,UK,EUR,437.66,0.00,437.66,3
ORD-66621,C-38397,2026-07-22,marketplace,UK,EUR,59.61,0.00,59.61,3
ORD-66622,C-13609,2026-07-22,marketplace,UK,EUR,393.54,0.00,393.54,2
ORD-66623,C-45515,2026-07-22,marketplace,UK,EUR,436.53,0.00,436.53,4
ORD-66624,C-29830,2026-07-22,marketplace,UK,EUR,477.43,0.00,477.43,4
ORD-66625,C-15392,2026-07-22,marketplace,UK,EUR,412.56,82.51,330.05,1
ORD-66626,C-21360,2026-07-22,marketplace,US,EUR,418.64,0.00,418.64,2
ORD-66627,C-22720,2026-07-22,marketplace,US,EUR,247.18,49.44,197.74,4
ORD-66628,C-19035,2026-07-22,marketplace,US,EUR,473.58,47.36,426.22,2
ORD-66629,C-40913,2026-07-22,marketplace,US,EUR,88.69,0.00,88.69,1
ORD-66630,C-35806,2026-07-22,marketplace,US,EUR,479.79,0.00,479.79,1
ORD-66631,C-20282,2026-07-22,marketplace,US,EUR,368.94,36.89,332.05,2
ORD-66632,C-20641,2026-07-22,marketplace,US,EUR,217.30,43.46,173.84,2
ORD-66633,C-16154,2026-07-22,marketplace,US,EUR,210.60,0.00,210.60,2
ORD-66634,C-26480,2026-07-22,marketplace,US,EUR,167.21,0.00,167.21,4
ORD-66635,C-19649,2026-07-22,marketplace,US,EUR,232.34,0.00,232.34,4
ORD-66636,C-17180,2026-07-22,marketplace,US,EUR,479.83,95.97,383.86,1
ORD-66637,C-17843,2026-07-22,marketplace,US,EUR,282.43,0.00,282.43,4
ORD-66638,C-31613,2026-07-22,marketplace,US,EUR,342.54,68.51,274.03,2
ORD-66639,C-22573,2026-07-22,marketplace,US,EUR,200.48,0.00,200.48,3
ORD-66640,C-38067,2026-07-22,marketplace,US,EUR,447.51,0.00,447.51,2
ORD-66641,C-39269,2026-07-22,marketplace,US,EUR,259.06,0.00,259.06,2
ORD-66642,C-18163,2026-07-22,marketplace,US,EUR,170.69,34.14,136.55,4
ORD-66643,C-23982,2026-07-22,marketplace,US,EUR,274.86,0.00,274.86,1
ORD-66644,C-22955,2026-07-22,marketplace,US,EUR,386.77,0.00,386.77,2
ORD-66645,C-24749,2026-07-22,marketplace,US,EUR,283.60,0.00,283.60,2
ORD-66646,C-30947,2026-07-22,marketplace,US,EUR,349.59,34.96,314.63,3
ORD-66647,C-44724,2026-07-22,marketplace,US,EUR,80.78,0.00,80.78,4
ORD-66648,C-28717,2026-07-22,marketplace,US,EUR,61.80,0.00,61.80,3
ORD-66649,C-29484,2026-07-22,marketplace,US,EUR,51.83,0.00,51.83,4
ORD-66650,C-21986,2026-07-22,marketplace,US,EUR,182.10,0.00,182.10,3
ORD-66651,C-37591,2026-07-22,marketplace,US,EUR,471.27,0.00,471.27,1
ORD-66652,C-20364,2026-07-22,marketplace,US,EUR,397.48,0.00,397.48,3
ORD-66653,C-16891,2026-07-23,web,FR,EUR,457.60,0.00,457.60,1
ORD-66654,C-40931,2026-07-23,web,FR,EUR,343.63,0.00,343.63,4
ORD-66655,C-42488,2026-07-23,web,FR,EUR,266.25,26.62,239.63,3
ORD-66656,C-10675,2026-07-23,web,FR,EUR,365.44,36.54,328.90,1
ORD-66657,C-29910,2026-07-23,web,FR,EUR,161.42,0.00,161.42,3
ORD-66658,C-19154,2026-07-23,web,FR,EUR,259.17,0.00,259.17,4
ORD-66659,C-40542,2026-07-23,web,FR,EUR,419.08,0.00,419.08,2
ORD-66660,C-35984,2026-07-23,web,FR,EUR,240.09,0.00,240.09,3
ORD-66661,C-26757,2026-07-23,web,FR,EUR,128.49,0.00,128.49,3
ORD-66662,C-17890,2026-07-23,web,FR,EUR,160.55,16.06,144.49,2
ORD-66663,C-48769,2026-07-23,web,FR,EUR,443.67,44.37,399.30,3
ORD-66664,C-25868,2026-07-23,web,FR,EUR,451.71,0.00,451.71,4
ORD-66665,C-13940,2026-07-23,web,FR,EUR,302.88,0.00,302.88,1
ORD-66666,C-43485,2026-07-23,web,FR,EUR,381.67,0.00,381.67,3
ORD-66667,C-13349,2026-07-23,web,FR,EUR,143.72,0.00,143.72,2
ORD-66668,C-43292,2026-07-23,web,FR,EUR,304.66,0.00,304.66,3
ORD-66669,C-40943,2026-07-23,web,FR,EUR,143.88,28.78,115.10,1
ORD-66670,C-12301,2026-07-23,web,FR,EUR,453.14,0.00,453.14,1
ORD-66671,C-27663,2026-07-23,web,FR,EUR,130.34,13.03,117.31,4
ORD-66672,C-18536,2026-07-23,web,FR,EUR,406.66,81.33,325.33,4
ORD-66673,C-34919,2026-07-23,web,FR,EUR,408.12,40.81,367.31,2
ORD-66674,C-10411,2026-07-23,web,FR,EUR,155.68,0.00,155.68,3
ORD-66675,C-49305,2026-07-23,web,FR,EUR,356.87,71.37,285.50,2
ORD-66676,C-29302,2026-07-23,web,FR,EUR,89.14,0.00,89.14,3
ORD-66677,C-28677,2026-07-23,web,FR,EUR,381.79,76.36,305.43,1
ORD-66678,C-16776,2026-07-23,web,FR,EUR,184.14,0.00,184.14,3
ORD-66679,C-10836,2026-07-23,web,FR,EUR,297.58,59.52,238.06,4
ORD-66680,C-31633,2026-07-23,web,FR,EUR,374.99,0.00,374.99,4
ORD-66681,C-40231,2026-07-23,web,FR,EUR,318.75,0.00,318.75,1
ORD-66682,C-11162,2026-07-23,web,FR,EUR,432.04,0.00,432.04,3
ORD-66683,C-16491,2026-07-23,web,FR,EUR,57.42,11.48,45.94,4
ORD-66684,C-33811,2026-07-23,web,FR,EUR,394.70,78.94,315.76,2
ORD-66685,C-16296,2026-07-23,web,FR,EUR,233.97,46.79,187.18,4
ORD-66686,C-10398,2026-07-23,web,FR,EUR,252.49,0.00,252.49,3
ORD-66687,C-33823,2026-07-23,web,FR,EUR,248.31,24.83,223.48,2
ORD-66688,C-33759,2026-07-23,web,FR,EUR,72.96,0.00,72.96,3
ORD-66689,C-37594,2026-07-23,web,FR,EUR,181.84,0.00,181.84,3
ORD-66690,C-48627,2026-07-23,web,FR,EUR,134.41,0.00,134.41,2
ORD-66691,C-35280,2026-07-23,web,FR,EUR,268.60,0.00,268.60,4
ORD-66692,C-26524,2026-07-23,web,EU,EUR,57.83,5.78,52.05,1
ORD-66693,C-45926,2026-07-23,web,EU,EUR,414.06,82.81,331.25,4
ORD-66694,C-46189,2026-07-23,web,EU,EUR,282.63,0.00,282.63,4
ORD-66695,C-16290,2026-07-23,web,EU,EUR,361.33,36.13,325.20,4
ORD-66696,C-13406,2026-07-23,web,EU,EUR,402.11,0.00,402.11,4
ORD-66697,C-41022,2026-07-23,web,EU,EUR,190.03,0.00,190.03,4
ORD-66698,C-34873,2026-07-23,web,EU,EUR,403.71,0.00,403.71,3
ORD-66699,C-16572,2026-07-23,web,EU,EUR,418.29,0.00,418.29,2
ORD-66700,C-23391,2026-07-23,web,EU,EUR,407.70,0.00,407.70,2
ORD-66701,C-29156,2026-07-23,web,EU,EUR,112.20,11.22,100.98,4
ORD-66702,C-38061,2026-07-23,web,EU,EUR,118.28,11.83,106.45,4
ORD-66703,C-25754,2026-07-23,web,EU,EUR,115.67,23.13,92.54,4
ORD-66704,C-30003,2026-07-23,web,EU,EUR,383.31,76.66,306.65,1
ORD-66705,C-21899,2026-07-23,web,EU,EUR,358.37,0.00,358.37,2
ORD-66706,C-43484,2026-07-23,web,EU,EUR,302.55,0.00,302.55,1
ORD-66707,C-49078,2026-07-23,web,EU,EUR,117.72,0.00,117.72,2
ORD-66708,C-13574,2026-07-23,web,EU,EUR,406.65,81.33,325.32,2
ORD-66709,C-20563,2026-07-23,web,EU,EUR,72.79,0.00,72.79,2
ORD-66710,C-44484,2026-07-23,web,EU,EUR,367.10,0.00,367.10,1
ORD-66711,C-40326,2026-07-23,web,EU,EUR,348.07,34.81,313.26,2
ORD-66712,C-32606,2026-07-23,web,EU,EUR,295.89,0.00,295.89,4
ORD-66713,C-25342,2026-07-23,web,EU,EUR,273.75,27.38,246.37,4
ORD-66714,C-24583,2026-07-23,web,EU,EUR,273.73,0.00,273.73,1
ORD-66715,C-19732,2026-07-23,web,EU,EUR,183.17,0.00,183.17,3
ORD-66716,C-12671,2026-07-23,web,EU,EUR,100.89,0.00,100.89,1
ORD-66717,C-17011,2026-07-23,web,EU,EUR,319.44,63.89,255.55,2
ORD-66718,C-11086,2026-07-23,web,EU,EUR,443.85,0.00,443.85,4
ORD-66719,C-46796,2026-07-23,web,EU,EUR,133.48,26.70,106.78,1
ORD-66720,C-19291,2026-07-23,web,EU,EUR,451.12,0.00,451.12,2
ORD-66721,C-23029,2026-07-23,web,EU,EUR,78.41,0.00,78.41,4
ORD-66722,C-16234,2026-07-23,web,EU,EUR,194.07,0.00,194.07,1
ORD-66723,C-27875,2026-07-23,web,EU,EUR,74.07,7.41,66.66,3
ORD-66724,C-32807,2026-07-23,web,EU,EUR,118.53,0.00,118.53,1
ORD-66725,C-15241,2026-07-23,web,EU,EUR,55.15,11.03,44.12,1
ORD-66726,C-17651,2026-07-23,web,EU,EUR,307.42,30.74,276.68,3
ORD-66727,C-34345,2026-07-23,web,EU,EUR,261.96,52.39,209.57,1
ORD-66728,C-11523,2026-07-23,web,UK,EUR,345.24,0.00,345.24,3
ORD-66729,C-32516,2026-07-23,web,UK,EUR,87.20,0.00,87.20,1
ORD-66730,C-20915,2026-07-23,web,UK,EUR,409.23,0.00,409.23,4
ORD-66731,C-13930,2026-07-23,web,UK,EUR,382.04,0.00,382.04,2
ORD-66732,C-22787,2026-07-23,web,UK,EUR,213.92,0.00,213.92,1
ORD-66733,C-46550,2026-07-23,web,UK,EUR,299.17,0.00,299.17,1
ORD-66734,C-16206,2026-07-23,web,UK,EUR,233.08,46.62,186.46,3
ORD-66735,C-42299,2026-07-23,web,UK,EUR,306.27,0.00,306.27,1
ORD-66736,C-28078,2026-07-23,web,UK,EUR,304.14,0.00,304.14,3
ORD-66737,C-26765,2026-07-23,web,UK,EUR,88.76,0.00,88.76,4
ORD-66738,C-17922,2026-07-23,web,UK,EUR,349.88,69.98,279.90,4
ORD-66739,C-14208,2026-07-23,web,UK,EUR,179.95,18.00,161.95,1
ORD-66740,C-24901,2026-07-23,web,UK,EUR,289.05,57.81,231.24,3
ORD-66741,C-32237,2026-07-23,web,UK,EUR,277.36,0.00,277.36,1
ORD-66742,C-31999,2026-07-23,web,UK,EUR,399.28,39.93,359.35,2
ORD-66743,C-29737,2026-07-23,web,UK,EUR,462.64,0.00,462.64,4
ORD-66744,C-13667,2026-07-23,web,UK,EUR,310.21,62.04,248.17,3
ORD-66745,C-22642,2026-07-23,web,UK,EUR,120.61,0.00,120.61,3
ORD-66746,C-47825,2026-07-23,web,UK,EUR,249.65,0.00,249.65,1
ORD-66747,C-22664,2026-07-23,web,UK,EUR,433.24,86.65,346.59,3
ORD-66748,C-34716,2026-07-23,web,UK,EUR,361.72,0.00,361.72,3
ORD-66749,C-44567,2026-07-23,web,UK,EUR,411.16,0.00,411.16,3
ORD-66750,C-16576,2026-07-23,web,UK,EUR,262.64,0.00,262.64,3
ORD-66751,C-15561,2026-07-23,web,UK,EUR,194.10,19.41,174.69,4
ORD-66752,C-39577,2026-07-23,web,UK,EUR,471.97,47.20,424.77,3
ORD-66753,C-18636,2026-07-23,web,UK,EUR,247.84,24.78,223.06,4
ORD-66754,C-16777,2026-07-23,web,UK,EUR,71.38,7.14,64.24,1
ORD-66755,C-26376,2026-07-23,web,UK,EUR,165.43,0.00,165.43,1
ORD-66756,C-25337,2026-07-23,web,UK,EUR,248.02,0.00,248.02,4
ORD-66757,C-14292,2026-07-23,web,UK,EUR,272.73,54.55,218.18,3
ORD-66758,C-45151,2026-07-23,web,UK,EUR,313.94,31.39,282.55,1
ORD-66759,C-46785,2026-07-23,web,UK,EUR,44.12,4.41,39.71,4
ORD-66760,C-49645,2026-07-23,web,UK,EUR,431.58,43.16,388.42,1
ORD-66761,C-30815,2026-07-23,web,UK,EUR,67.32,13.46,53.86,2
ORD-66762,C-31447,2026-07-23,web,UK,EUR,154.67,15.47,139.20,3
ORD-66763,C-29500,2026-07-23,web,UK,EUR,66.74,6.67,60.07,1
ORD-66764,C-25530,2026-07-23,web,UK,EUR,153.75,0.00,153.75,3
ORD-66765,C-21019,2026-07-23,web,UK,EUR,163.51,32.70,130.81,4
ORD-66766,C-24199,2026-07-23,web,UK,EUR,215.50,21.55,193.95,3
ORD-66767,C-17047,2026-07-23,web,UK,EUR,82.14,16.43,65.71,2
ORD-66768,C-22360,2026-07-23,web,UK,EUR,275.08,0.00,275.08,3
ORD-66769,C-29939,2026-07-23,web,UK,EUR,442.21,88.44,353.77,1
ORD-66770,C-21814,2026-07-23,web,UK,EUR,180.29,0.00,180.29,2
ORD-66771,C-39744,2026-07-23,web,UK,EUR,243.35,24.34,219.01,1
ORD-66772,C-49634,2026-07-23,web,UK,EUR,123.69,24.74,98.95,4
ORD-66773,C-11528,2026-07-23,web,UK,EUR,91.65,9.17,82.48,1
ORD-66774,C-17638,2026-07-23,web,UK,EUR,75.59,0.00,75.59,2
ORD-66775,C-42870,2026-07-23,web,UK,EUR,401.69,40.17,361.52,4
ORD-66776,C-40903,2026-07-23,web,UK,EUR,69.70,13.94,55.76,4
ORD-66777,C-47950,2026-07-23,web,UK,EUR,333.01,66.60,266.41,2
ORD-66778,C-13769,2026-07-23,web,US,EUR,146.25,29.25,117.00,4
ORD-66779,C-30942,2026-07-23,web,US,EUR,458.77,0.00,458.77,3
ORD-66780,C-49721,2026-07-23,web,US,EUR,61.40,0.00,61.40,1
ORD-66781,C-31703,2026-07-23,web,US,EUR,416.72,0.00,416.72,1
ORD-66782,C-36758,2026-07-23,web,US,EUR,297.68,0.00,297.68,4
ORD-66783,C-31907,2026-07-23,web,US,EUR,333.33,0.00,333.33,1
ORD-66784,C-11723,2026-07-23,web,US,EUR,223.16,44.63,178.53,2
ORD-66785,C-20251,2026-07-23,web,US,EUR,398.37,0.00,398.37,4
ORD-66786,C-27257,2026-07-23,web,US,EUR,126.95,25.39,101.56,1
ORD-66787,C-27241,2026-07-23,web,US,EUR,234.45,0.00,234.45,1
ORD-66788,C-27579,2026-07-23,web,US,EUR,295.86,0.00,295.86,1
ORD-66789,C-42493,2026-07-23,web,US,EUR,220.54,0.00,220.54,4
ORD-66790,C-42662,2026-07-23,web,US,EUR,479.45,0.00,479.45,4
ORD-66791,C-47238,2026-07-23,web,US,EUR,374.94,0.00,374.94,1
ORD-66792,C-22759,2026-07-23,web,US,EUR,184.60,0.00,184.60,1
ORD-66793,C-20498,2026-07-23,web,US,EUR,90.99,18.20,72.79,3
ORD-66794,C-38018,2026-07-23,web,US,EUR,94.70,18.94,75.76,3
ORD-66795,C-44618,2026-07-23,web,US,EUR,237.17,0.00,237.17,3
ORD-66796,C-12999,2026-07-23,web,US,EUR,365.98,0.00,365.98,2
ORD-66797,C-39478,2026-07-23,web,US,EUR,129.83,0.00,129.83,3
ORD-66798,C-17881,2026-07-23,web,US,EUR,352.14,35.21,316.93,3
ORD-66799,C-13393,2026-07-23,web,US,EUR,441.68,0.00,441.68,2
ORD-66800,C-31199,2026-07-23,web,US,EUR,401.20,0.00,401.20,1
ORD-66801,C-46355,2026-07-23,web,US,EUR,44.69,0.00,44.69,2
ORD-66802,C-38586,2026-07-23,web,US,EUR,432.08,0.00,432.08,2
ORD-66803,C-19376,2026-07-23,web,US,EUR,403.67,0.00,403.67,1
ORD-66804,C-30886,2026-07-23,web,US,EUR,103.56,0.00,103.56,2
ORD-66805,C-13146,2026-07-23,web,US,EUR,217.99,0.00,217.99,4
ORD-66806,C-40921,2026-07-23,web,US,EUR,330.11,33.01,297.10,3
ORD-66807,C-30515,2026-07-23,web,US,EUR,353.39,35.34,318.05,4
ORD-66808,C-38394,2026-07-23,web,US,EUR,85.75,17.15,68.60,4
ORD-66809,C-11777,2026-07-23,web,US,EUR,101.90,0.00,101.90,4
ORD-66810,C-26036,2026-07-23,web,US,EUR,413.78,41.38,372.40,4
ORD-66811,C-39379,2026-07-23,web,US,EUR,190.80,38.16,152.64,3
ORD-66812,C-23798,2026-07-23,web,US,EUR,299.35,0.00,299.35,1
ORD-66813,C-17215,2026-07-23,web,US,EUR,318.35,0.00,318.35,1
ORD-66814,C-15139,2026-07-23,web,US,EUR,425.68,85.14,340.54,4
ORD-66815,C-24949,2026-07-23,web,US,EUR,265.53,0.00,265.53,3
ORD-66816,C-13852,2026-07-23,web,US,EUR,412.13,0.00,412.13,2
ORD-66817,C-37871,2026-07-23,web,US,EUR,344.68,34.47,310.21,1
ORD-66818,C-33625,2026-07-23,web,US,EUR,252.94,25.29,227.65,1
ORD-66819,C-25725,2026-07-23,web,US,EUR,271.36,54.27,217.09,4
ORD-66820,C-37587,2026-07-23,web,US,EUR,406.98,0.00,406.98,1
ORD-66821,C-15070,2026-07-23,web,US,EUR,326.03,32.60,293.43,2
ORD-66822,C-13625,2026-07-23,web,US,EUR,458.91,0.00,458.91,4
ORD-66823,C-47597,2026-07-23,web,US,EUR,191.45,0.00,191.45,2
ORD-66824,C-45101,2026-07-23,web,US,EUR,308.15,30.81,277.34,2
ORD-66825,C-27435,2026-07-23,web,US,EUR,407.84,40.78,367.06,1
ORD-66826,C-27904,2026-07-23,mobile,FR,EUR,460.90,0.00,460.90,3
ORD-66827,C-21998,2026-07-23,mobile,FR,EUR,131.14,0.00,131.14,3
ORD-66828,C-48901,2026-07-23,mobile,FR,EUR,342.63,0.00,342.63,1
ORD-66829,C-39657,2026-07-23,mobile,FR,EUR,64.85,6.48,58.37,1
ORD-66830,C-34766,2026-07-23,mobile,FR,EUR,254.95,25.50,229.45,2
ORD-66831,C-10065,2026-07-23,mobile,FR,EUR,177.92,35.58,142.34,2
ORD-66832,C-14491,2026-07-23,mobile,FR,EUR,404.38,80.88,323.50,4
ORD-66833,C-20585,2026-07-23,mobile,FR,EUR,374.72,0.00,374.72,1
ORD-66834,C-46277,2026-07-23,mobile,FR,EUR,44.20,0.00,44.20,4
ORD-66835,C-25291,2026-07-23,mobile,FR,EUR,184.73,0.00,184.73,4
ORD-66836,C-18663,2026-07-23,mobile,FR,EUR,41.47,0.00,41.47,4
ORD-66837,C-21712,2026-07-23,mobile,FR,EUR,397.48,79.50,317.98,4
ORD-66838,C-27182,2026-07-23,mobile,FR,EUR,325.19,0.00,325.19,4
ORD-66839,C-24358,2026-07-23,mobile,FR,EUR,219.29,43.86,175.43,3
ORD-66840,C-41080,2026-07-23,mobile,FR,EUR,398.98,39.90,359.08,4
ORD-66841,C-16675,2026-07-23,mobile,FR,EUR,59.20,0.00,59.20,1
ORD-66842,C-38032,2026-07-23,mobile,FR,EUR,354.00,70.80,283.20,2
ORD-66843,C-15199,2026-07-23,mobile,FR,EUR,154.87,0.00,154.87,1
ORD-66844,C-16961,2026-07-23,mobile,FR,EUR,442.15,44.22,397.93,2
ORD-66845,C-18811,2026-07-23,mobile,FR,EUR,379.70,0.00,379.70,2
ORD-66846,C-10611,2026-07-23,mobile,FR,EUR,421.18,0.00,421.18,4
ORD-66847,C-37732,2026-07-23,mobile,FR,EUR,273.25,27.33,245.92,4
ORD-66848,C-26396,2026-07-23,mobile,EU,EUR,223.68,44.74,178.94,1
ORD-66849,C-15496,2026-07-23,mobile,EU,EUR,164.72,32.94,131.78,1
ORD-66850,C-27499,2026-07-23,mobile,EU,EUR,134.61,13.46,121.15,4
ORD-66851,C-33797,2026-07-23,mobile,EU,EUR,125.17,0.00,125.17,4
ORD-66852,C-20458,2026-07-23,mobile,EU,EUR,258.12,0.00,258.12,1
ORD-66853,C-49857,2026-07-23,mobile,EU,EUR,349.22,0.00,349.22,4
ORD-66854,C-14900,2026-07-23,mobile,EU,EUR,230.34,0.00,230.34,3
ORD-66855,C-17943,2026-07-23,mobile,EU,EUR,194.77,0.00,194.77,2
ORD-66856,C-15440,2026-07-23,mobile,EU,EUR,461.44,0.00,461.44,2
ORD-66857,C-44437,2026-07-23,mobile,EU,EUR,296.37,29.64,266.73,2
ORD-66858,C-21063,2026-07-23,mobile,EU,EUR,393.18,0.00,393.18,2
ORD-66859,C-41833,2026-07-23,mobile,EU,EUR,293.77,29.38,264.39,2
ORD-66860,C-42462,2026-07-23,mobile,EU,EUR,118.63,0.00,118.63,1
ORD-66861,C-24113,2026-07-23,mobile,EU,EUR,378.85,0.00,378.85,3
ORD-66862,C-22380,2026-07-23,mobile,EU,EUR,52.19,0.00,52.19,4
ORD-66863,C-28833,2026-07-23,mobile,EU,EUR,221.59,44.32,177.27,3
ORD-66864,C-46735,2026-07-23,mobile,EU,EUR,306.10,30.61,275.49,2
ORD-66865,C-28293,2026-07-23,mobile,EU,EUR,227.61,22.76,204.85,3
ORD-66866,C-28997,2026-07-23,mobile,EU,EUR,255.75,0.00,255.75,3
ORD-66867,C-31640,2026-07-23,mobile,EU,EUR,238.68,47.74,190.94,3
ORD-66868,C-45393,2026-07-23,mobile,EU,EUR,159.37,15.94,143.43,3
ORD-66869,C-36336,2026-07-23,mobile,EU,EUR,249.27,24.93,224.34,1
ORD-66870,C-45615,2026-07-23,mobile,EU,EUR,154.64,0.00,154.64,1
ORD-66871,C-41853,2026-07-23,mobile,EU,EUR,250.39,0.00,250.39,1
ORD-66872,C-48666,2026-07-23,mobile,EU,EUR,209.49,41.90,167.59,3
ORD-66873,C-46765,2026-07-23,mobile,EU,EUR,159.54,0.00,159.54,2
ORD-66874,C-21376,2026-07-23,mobile,EU,EUR,296.33,0.00,296.33,3
