event_date,page_path,country,device,sessions,pageviews,bounce_rate,avg_session_sec
2026-07-21,/product,UK,desktop,325,593,35.00,231.30
2026-07-21,/product,UK,mobile,287,517,29.24,93.75
2026-07-21,/product,UK,tablet,59,117,37.67,267.66
2026-07-21,/product,US,desktop,312,510,46.54,69.09
2026-07-21,/product,US,mobile,287,454,58.42,232.78
2026-07-21,/product,US,tablet,62,125,46.42,292.54
2026-07-21,/docs,FR,desktop,197,389,38.09,163.17
2026-07-21,/docs,FR,mobile,189,271,52.20,110.23
2026-07-21,/docs,FR,tablet,39,79,40.56,125.33
2026-07-21,/docs,EU,desktop,212,303,52.00,319.79
2026-07-21,/docs,EU,mobile,171,328,54.62,156.04
2026-07-21,/docs,EU,tablet,39,53,32.81,89.39
2026-07-21,/docs,UK,desktop,247,328,38.47,203.47
2026-07-21,/docs,UK,mobile,218,301,58.29,207.26
2026-07-21,/docs,UK,tablet,43,66,30.05,83.55
2026-07-21,/docs,US,desktop,221,289,42.72,96.79
2026-07-21,/docs,US,mobile,189,280,52.76,217.02
2026-07-21,/docs,US,tablet,41,84,52.98,204.08
2026-07-21,/blog/launch,FR,desktop,158,294,50.17,151.19
2026-07-21,/blog/launch,FR,mobile,134,161,37.40,291.87
2026-07-21,/blog/launch,FR,tablet,30,59,40.89,172.43
2026-07-21,/blog/launch,EU,desktop,165,203,61.13,139.64
2026-07-21,/blog/launch,EU,mobile,119,183,40.81,107.68
2026-07-21,/blog/launch,EU,tablet,27,55,32.30,251.26
2026-07-21,/blog/launch,UK,desktop,157,204,32.00,248.34
2026-07-21,/blog/launch,UK,mobile,127,221,30.54,289.98
2026-07-21,/blog/launch,UK,tablet,32,51,49.33,303.10
2026-07-21,/blog/launch,US,desktop,179,362,52.22,253.33
2026-07-21,/blog/launch,US,mobile,156,187,48.76,218.07
2026-07-21,/blog/launch,US,tablet,31,40,46.39,288.94
2026-07-21,/contact,FR,desktop,125,154,52.40,214.24
2026-07-21,/contact,FR,mobile,105,133,47.25,271.12
2026-07-21,/contact,FR,tablet,21,35,57.47,94.90
2026-07-21,/contact,EU,desktop,147,266,29.86,96.56
2026-07-21,/contact,EU,mobile,98,180,59.89,65.43
2026-07-21,/contact,EU,tablet,23,46,56.03,196.60
2026-07-21,/contact,UK,desktop,140,195,31.04,240.58
2026-07-21,/contact,UK,mobile,128,178,43.65,134.59
2026-07-21,/contact,UK,tablet,25,52,44.84,253.26
2026-07-21,/contact,US,desktop,108,213,52.11,307.76
2026-07-21,/contact,US,mobile,111,179,34.64,234.63
2026-07-21,/contact,US,tablet,22,44,41.97,156.50
2026-07-21,/signup,FR,desktop,166,333,40.66,113.25
2026-07-21,/signup,FR,mobile,155,312,36.52,239.26
2026-07-21,/signup,FR,tablet,40,54,34.58,259.93
2026-07-21,/signup,EU,desktop,201,291,53.52,138.37
2026-07-21,/signup,EU,mobile,192,394,35.31,187.45
2026-07-21,/signup,EU,tablet,36,58,55.35,77.53
2026-07-21,/signup,UK,desktop,199,349,41.59,145.88
2026-07-21,/signup,UK,mobile,175,246,30.76,264.17
2026-07-21,/signup,UK,tablet,36,66,40.33,85.98
2026-07-21,/signup,US,desktop,188,250,33.81,204.94
2026-07-21,/signup,US,mobile,162,335,39.58,79.38
2026-07-21,/signup,US,tablet,31,48,30.99,226.56
2026-07-22,/,FR,desktop,542,680,41.20,161.61
2026-07-22,/,FR,mobile,406,588,32.30,265.27
2026-07-22,/,FR,tablet,85,131,61.39,225.43
2026-07-22,/,EU,desktop,526,1075,46.09,103.46
2026-07-22,/,EU,mobile,443,804,44.53,274.35
2026-07-22,/,EU,tablet,98,175,58.10,61.73
2026-07-22,/,UK,desktop,464,617,47.28,83.27
2026-07-22,/,UK,mobile,426,572,39.28,309.10
2026-07-22,/,UK,tablet,92,141,29.26,237.99
2026-07-22,/,US,desktop,561,744,45.99,151.58
2026-07-22,/,US,mobile,406,684,55.91,102.66
2026-07-22,/,US,tablet,96,137,52.12,265.57
2026-07-22,/pricing,FR,desktop,297,382,34.90,312.48
2026-07-22,/pricing,FR,mobile,316,651,42.62,147.24
2026-07-22,/pricing,FR,tablet,63,104,31.71,139.67
2026-07-22,/pricing,EU,desktop,359,706,51.98,158.56
2026-07-22,/pricing,EU,mobile,263,445,48.28,271.47
2026-07-22,/pricing,EU,tablet,58,85,40.26,201.67
2026-07-22,/pricing,UK,desktop,300,615,57.64,119.04
2026-07-22,/pricing,UK,mobile,240,341,60.46,259.47
2026-07-22,/pricing,UK,tablet,64,111,55.47,254.56
2026-07-22,/pricing,US,desktop,350,462,56.18,221.79
2026-07-22,/pricing,US,mobile,259,489,51.70,274.68
2026-07-22,/pricing,US,tablet,56,71,29.56,150.39
2026-07-22,/product,FR,desktop,371,651,30.79,316.34
2026-07-22,/product,FR,mobile,294,578,38.51,272.31
2026-07-22,/product,FR,tablet,61,114,54.40,217.30
2026-07-22,/product,EU,desktop,386,624,44.19,225.31
2026-07-22,/product,EU,mobile,346,524,47.31,166.41
2026-07-22,/product,EU,tablet,64,113,45.24,86.17
2026-07-22,/product,UK,desktop,309,638,37.45,254.46
2026-07-22,/product,UK,mobile,325,480,39.28,287.60
2026-07-22,/product,UK,tablet,63,125,40.18,79.66
2026-07-22,/product,US,desktop,402,765,53.99,64.28
2026-07-22,/product,US,mobile,338,469,52.36,146.38
2026-07-22,/product,US,tablet,71,121,37.86,290.14
2026-07-22,/docs,FR,desktop,212,282,39.00,97.98
2026-07-22,/docs,FR,mobile,191,256,53.14,179.17
2026-07-22,/docs,FR,tablet,45,61,52.54,90.85
2026-07-22,/docs,EU,desktop,230,396,49.14,307.26
2026-07-22,/docs,EU,mobile,191,290,51.54,317.92
2026-07-22,/docs,EU,tablet,41,56,47.63,184.73
2026-07-22,/docs,UK,desktop,229,443,41.73,150.23
2026-07-22,/docs,UK,mobile,169,204,29.26,96.34
2026-07-22,/docs,UK,tablet,42,85,46.87,266.77
2026-07-22,/docs,US,desktop,231,282,44.38,273.84
2026-07-22,/docs,US,mobile,179,322,43.43,159.78
2026-07-22,/docs,US,tablet,45,55,34.36,280.98
2026-07-22,/blog/launch,FR,desktop,179,291,61.02,177.31
2026-07-22,/blog/launch,FR,mobile,156,243,46.21,276.21
2026-07-22,/blog/launch,FR,tablet,25,41,57.86,290.54
2026-07-22,/blog/launch,EU,desktop,144,200,57.89,165.65
2026-07-22,/blog/launch,EU,mobile,160,276,33.53,227.96
2026-07-22,/blog/launch,EU,tablet,29,55,35.82,189.62
2026-07-22,/blog/launch,UK,desktop,178,309,54.67,163.47
2026-07-22,/blog/launch,UK,mobile,149,259,33.52,293.49
2026-07-22,/blog/launch,UK,tablet,29,36,35.57,113.72
2026-07-22,/blog/launch,US,desktop,144,175,46.15,167.72
2026-07-22,/blog/launch,US,mobile,153,200,36.88,176.66
2026-07-22,/blog/launch,US,tablet,33,65,41.12,105.64
2026-07-22,/contact,FR,desktop,142,282,42.96,272.61
2026-07-22,/contact,FR,mobile,98,139,49.53,231.33
2026-07-22,/contact,FR,tablet,21,25,52.23,304.04
2026-07-22,/contact,EU,desktop,144,180,50.78,82.71
2026-07-22,/contact,EU,mobile,112,210,30.92,288.50
2026-07-22,/contact,EU,tablet,23,46,36.78,141.93
2026-07-22,/contact,UK,desktop,115,179,34.87,218.84
2026-07-22,/contact,UK,mobile,109,134,59.43,260.05
2026-07-22,/contact,UK,tablet,21,33,39.95,306.73
2026-07-22,/contact,US,desktop,139,245,49.06,274.85
2026-07-22,/contact,US,mobile,112,147,47.98,244.59
2026-07-22,/contact,US,tablet,22,34,54.60,246.65
2026-07-22,/signup,FR,desktop,174,221,52.06,127.21
2026-07-22,/signup,FR,mobile,147,270,58.96,65.77
2026-07-22,/signup,FR,tablet,33,56,43.10,263.42
2026-07-22,/signup,EU,desktop,172,260,29.90,305.78
2026-07-22,/signup,EU,mobile,159,196,52.54,88.14
2026-07-22,/signup,EU,tablet,39,58,49.34,308.45
2026-07-22,/signup,UK,desktop,168,338,43.80,167.76
2026-07-22,/signup,UK,mobile,147,264,51.65,305.62
2026-07-22,/signup,UK,tablet,30,59,49.79,151.32
2026-07-22,/signup,US,desktop,170,315,57.48,210.93
2026-07-22,/signup,US,mobile,167,276,34.63,97.32
2026-07-22,/signup,US,tablet,31,49,34.78,204.81
2026-07-23,/,FR,desktop,496,989,60.37,97.94
2026-07-23,/,FR,mobile,504,687,46.57,109.32
2026-07-23,/,FR,tablet,102,163,55.52,240.53
2026-07-23,/,EU,desktop,566,824,29.94,110.83
2026-07-23,/,EU,mobile,490,898,54.78,264.74
2026-07-23,/,EU,tablet,103,128,54.43,184.32
2026-07-23,/,UK,desktop,468,875,43.47,151.36
2026-07-23,/,UK,mobile,507,880,38.16,242.88
2026-07-23,/,UK,tablet,87,121,57.90,216.75
2026-07-23,/,US,desktop,491,933,47.00,105.29
2026-07-23,/,US,mobile,383,512,58.43,75.07
2026-07-23,/,US,tablet,107,132,41.52,165.11
2026-07-23,/pricing,FR,desktop,301,603,49.14,243.80
2026-07-23,/pricing,FR,mobile,261,486,53.39,258.46
2026-07-23,/pricing,FR,tablet,60,88,58.60,150.23
2026-07-23,/pricing,EU,desktop,355,460,30.63,164.95
2026-07-23,/pricing,EU,mobile,311,533,32.25,70.81
2026-07-23,/pricing,EU,tablet,56,96,36.38,274.27
2026-07-23,/pricing,UK,desktop,317,606,51.69,88.23
2026-07-23,/pricing,UK,mobile,252,418,39.15,178.57
2026-07-23,/pricing,UK,tablet,55,92,35.26,279.45
2026-07-23,/pricing,US,desktop,316,574,40.21,264.05
2026-07-23,/pricing,US,mobile,264,436,39.62,310.98
2026-07-23,/pricing,US,tablet,64,83,46.77,64.70
2026-07-23,/product,FR,desktop,403,797,40.66,92.49
2026-07-23,/product,FR,mobile,346,582,29.23,216.17
2026-07-23,/product,FR,tablet,64,102,51.04,315.94
2026-07-23,/product,EU,desktop,333,569,37.83,71.91
2026-07-23,/product,EU,mobile,276,487,57.00,149.88
2026-07-23,/product,EU,tablet,57,99,55.78,140.73
2026-07-23,/product,UK,desktop,322,413,52.37,305.70
2026-07-23,/product,UK,mobile,321,605,34.47,259.16
2026-07-23,/product,UK,tablet,73,125,28.59,129.73
2026-07-23,/product,US,desktop,375,563,57.14,303.11
2026-07-23,/product,US,mobile,312,549,44.83,136.15
2026-07-23,/product,US,tablet,62,86,50.36,282.53
2026-07-23,/docs,FR,desktop,255,527,52.12,173.87
2026-07-23,/docs,FR,mobile,221,308,43.30,149.24
2026-07-23,/docs,FR,tablet,43,72,36.30,238.38
2026-07-23,/docs,EU,desktop,194,407,47.64,176.94
2026-07-23,/docs,EU,mobile,168,305,57.02,306.63
2026-07-23,/docs,EU,tablet,42,68,61.54,114.08
2026-07-23,/docs,UK,desktop,211,373,54.60,90.11
2026-07-23,/docs,UK,mobile,168,331,32.99,61.01
2026-07-23,/docs,UK,tablet,47,68,30.44,294.58
2026-07-23,/docs,US,desktop,238,451,54.23,143.67
2026-07-23,/docs,US,mobile,210,301,52.42,103.28
2026-07-23,/docs,US,tablet,37,44,49.81,128.41
2026-07-23,/blog/launch,FR,desktop,178,274,51.63,170.89
2026-07-23,/blog/launch,FR,mobile,134,216,36.85,230.38
2026-07-23,/blog/launch,FR,tablet,33,53,56.46,76.96
2026-07-23,/blog/launch,EU,desktop,151,219,44.22,248.17
2026-07-23,/blog/launch,EU,mobile,144,195,37.98,171.52
2026-07-23,/blog/launch,EU,tablet,27,43,53.47,165.94
2026-07-23,/blog/launch,UK,desktop,164,279,61.89,188.95
2026-07-23,/blog/launch,UK,mobile,148,180,45.55,273.49
2026-07-23,/blog/launch,UK,tablet,28,38,42.76,223.56
2026-07-23,/blog/launch,US,desktop,137,242,35.09,76.71
2026-07-23,/blog/launch,US,mobile,159,223,44.13,108.49
2026-07-23,/blog/launch,US,tablet,33,60,39.37,257.79
2026-07-23,/contact,FR,desktop,135,175,37.60,104.50
2026-07-23,/contact,FR,mobile,108,204,43.05,302.68
2026-07-23,/contact,FR,tablet,26,44,47.90,302.94
2026-07-23,/contact,EU,desktop,143,298,44.23,62.09
2026-07-23,/contact,EU,mobile,123,213,59.92,214.23
2026-07-23,/contact,EU,tablet,23,33,44.63,94.83
2026-07-23,/contact,UK,desktop,130,225,36.23,292.65
2026-07-23,/contact,UK,mobile,110,138,49.68,70.71
2026-07-23,/contact,UK,tablet,26,32,57.81,168.15
2026-07-23,/contact,US,desktop,144,182,55.48,200.65
2026-07-23,/contact,US,mobile,122,235,46.14,215.01
2026-07-23,/contact,US,tablet,25,47,61.39,196.24
2026-07-23,/signup,FR,desktop,167,343,57.25,311.02
2026-07-23,/signup,FR,mobile,144,295,52.59,103.82
2026-07-23,/signup,FR,tablet,39,74,46.94,203.21
2026-07-23,/signup,EU,desktop,200,260,41.67,268.40
2026-07-23,/signup,EU,mobile,191,334,49.99,140.67
2026-07-23,/signup,EU,tablet,37,57,59.52,298.33
2026-07-23,/signup,UK,desktop,206,371,33.15,110.44
2026-07-23,/signup,UK,mobile,171,274,33.71,177.12
2026-07-23,/signup,UK,tablet,41,49,54.39,124.98
2026-07-23,/signup,US,desktop,202,330,60.37,62.28
2026-07-23,/signup,US,mobile,191,365,48.78,159.46
2026-07-23,/signup,US,tablet,31,38,36.41,127.49
2026-07-24,/,FR,desktop,527,770,36.37,247.84
2026-07-24,/,FR,mobile,386,722,45.01,96.56
2026-07-24,/,FR,tablet,99,129,58.40,107.39
2026-07-24,/,EU,desktop,445,853,35.99,295.77
2026-07-24,/,EU,mobile,501,827,50.04,160.70
2026-07-24,/,EU,tablet,83,114,37.66,91.58
2026-07-24,/,UK,desktop,581,797,40.94,139.15
2026-07-24,/,UK,mobile,504,663,30.06,100.75
2026-07-24,/,UK,tablet,95,190,30.98,72.35
2026-07-24,/,US,desktop,460,624,35.99,280.70
2026-07-24,/,US,mobile,392,515,44.78,241.70
2026-07-24,/,US,tablet,90,185,41.74,140.11
2026-07-24,/pricing,FR,desktop,337,556,37.09,154.84
2026-07-24,/pricing,FR,mobile,248,333,43.05,136.75
2026-07-24,/pricing,FR,tablet,61,99,41.41,71.27
2026-07-24,/pricing,EU,desktop,313,464,40.08,104.99
2026-07-24,/pricing,EU,mobile,302,393,55.86,113.27
2026-07-24,/pricing,EU,tablet,61,80,37.50,284.96
2026-07-24,/pricing,UK,desktop,280,367,54.85,112.76
2026-07-24,/pricing,UK,mobile,247,489,60.20,103.62
2026-07-24,/pricing,UK,tablet,62,126,32.01,115.31
2026-07-24,/pricing,US,desktop,313,376,37.11,253.80
2026-07-24,/pricing,US,mobile,303,590,36.31,280.91
2026-07-24,/pricing,US,tablet,53,103,50.72,73.35
2026-07-24,/product,FR,desktop,331,554,54.05,151.33
2026-07-24,/product,FR,mobile,287,443,40.74,305.90
2026-07-24,/product,FR,tablet,64,115,57.83,91.36
2026-07-24,/product,EU,desktop,332,545,32.23,240.92
2026-07-24,/product,EU,mobile,294,392,33.56,284.01
2026-07-24,/product,EU,tablet,63,91,47.04,148.92
2026-07-24,/product,UK,desktop,322,601,37.65,226.49
2026-07-24,/product,UK,mobile,271,389,48.81,233.63
2026-07-24,/product,UK,tablet,73,114,37.05,192.84
2026-07-24,/product,US,desktop,347,620,48.98,165.22
2026-07-24,/product,US,mobile,333,438,52.38,78.72
2026-07-24,/product,US,tablet,63,87,55.71,67.21
2026-07-24,/docs,FR,desktop,195,398,37.62,281.95
2026-07-24,/docs,FR,mobile,221,367,36.74,77.09
2026-07-24,/docs,FR,tablet,45,73,29.16,200.90
2026-07-24,/docs,EU,desktop,225,354,52.76,142.64
2026-07-24,/docs,EU,mobile,218,305,40.77,145.03
2026-07-24,/docs,EU,tablet,43,75,59.88,293.89
2026-07-24,/docs,UK,desktop,243,321,34.96,140.05
2026-07-24,/docs,UK,mobile,210,267,42.81,146.44
2026-07-24,/docs,UK,tablet,43,54,41.43,157.28
2026-07-24,/docs,US,desktop,192,241,33.03,318.46
2026-07-24,/docs,US,mobile,184,270,37.61,277.36
2026-07-24,/docs,US,tablet,37,72,51.12,289.01
2026-07-24,/blog/launch,FR,desktop,141,184,32.56,89.90
2026-07-24,/blog/launch,FR,mobile,125,150,48.01,89.60
2026-07-24,/blog/launch,FR,tablet,30,45,42.41,192.88
2026-07-24,/blog/launch,EU,desktop,148,228,45.97,139.68
2026-07-24,/blog/launch,EU,mobile,155,257,61.12,215.92
2026-07-24,/blog/launch,EU,tablet,29,39,58.09,284.47
2026-07-24,/blog/launch,UK,desktop,166,268,44.22,244.04
2026-07-24,/blog/launch,UK,mobile,145,232,61.56,148.83
2026-07-24,/blog/launch,UK,tablet,29,49,53.72,261.69
2026-07-24,/blog/launch,US,desktop,154,254,59.69,281.01
2026-07-24,/blog/launch,US,mobile,126,204,41.90,113.78
2026-07-24,/blog/launch,US,tablet,33,53,36.84,317.85
2026-07-24,/contact,FR,desktop,137,255,48.15,284.17
2026-07-24,/contact,FR,mobile,125,169,50.59,252.97
2026-07-24,/contact,FR,tablet,22,45,46.44,163.95
2026-07-24,/contact,EU,desktop,129,238,31.48,127.99
2026-07-24,/contact,EU,mobile,113,220,32.95,85.20
2026-07-24,/contact,EU,tablet,24,29,30.84,120.44
2026-07-24,/contact,UK,desktop,125,231,53.82,69.69
2026-07-24,/contact,UK,mobile,106,219,45.25,194.51
2026-07-24,/contact,UK,tablet,25,45,59.48,278.03
2026-07-24,/contact,US,desktop,110,175,50.47,61.49
2026-07-24,/contact,US,mobile,127,186,46.40,100.23
2026-07-24,/contact,US,tablet,22,41,41.19,225.17
2026-07-24,/signup,FR,desktop,209,358,46.97,254.14
2026-07-24,/signup,FR,mobile,170,257,42.72,71.92
2026-07-24,/signup,FR,tablet,40,63,61.51,280.45
2026-07-24,/signup,EU,desktop,194,353,41.55,75.84
2026-07-24,/signup,EU,mobile,178,292,52.93,213.47
2026-07-24,/signup,EU,tablet,39,78,55.65,175.52
2026-07-24,/signup,UK,desktop,207,401,40.39,206.93
2026-07-24,/signup,UK,mobile,177,270,47.62,84.20
2026-07-24,/signup,UK,tablet,33,63,37.43,288.32
2026-07-24,/signup,US,desktop,184,294,46.01,105.63
2026-07-24,/signup,US,mobile,163,263,43.07,283.83
2026-07-24,/signup,US,tablet,40,61,57.42,289.56
2026-07-25,/,FR,desktop,385,552,60.33,279.67
2026-07-25,/,FR,mobile,345,565,38.32,264.49
2026-07-25,/,FR,tablet,61,102,33.30,310.65
2026-07-25,/,EU,desktop,350,441,28.06,101.25
2026-07-25,/,EU,mobile,293,553,60.34,107.95
2026-07-25,/,EU,tablet,75,132,39.75,99.44
2026-07-25,/,UK,desktop,380,657,38.25,214.15
2026-07-25,/,UK,mobile,306,435,54.68,189.93
2026-07-25,/,UK,tablet,59,119,30.15,217.83
2026-07-25,/,US,desktop,331,563,30.92,172.06
2026-07-25,/,US,mobile,299,504,45.14,178.70
2026-07-25,/,US,tablet,57,116,30.48,261.34
2026-07-25,/pricing,FR,desktop,215,327,36.81,289.95
2026-07-25,/pricing,FR,mobile,207,406,43.77,108.89
2026-07-25,/pricing,FR,tablet,45,65,42.45,219.35
2026-07-25,/pricing,EU,desktop,227,398,41.45,260.51
2026-07-25,/pricing,EU,mobile,214,305,30.22,319.59
2026-07-25,/pricing,EU,tablet,37,59,40.90,100.55
2026-07-25,/pricing,UK,desktop,223,455,47.72,78.29
2026-07-25,/pricing,UK,mobile,217,385,41.48,305.48
2026-07-25,/pricing,UK,tablet,36,59,47.49,200.47
2026-07-25,/pricing,US,desktop,255,327,42.97,131.34
2026-07-25,/pricing,US,mobile,168,340,38.43,111.38
2026-07-25,/pricing,US,tablet,45,59,28.93,165.68
2026-07-25,/product,FR,desktop,220,394,46.43,272.18
2026-07-25,/product,FR,mobile,183,223,52.20,69.70
2026-07-25,/product,FR,tablet,40,78,54.32,124.26
2026-07-25,/product,EU,desktop,267,328,57.80,155.06
2026-07-25,/product,EU,mobile,232,410,47.48,110.94
2026-07-25,/product,EU,tablet,42,85,49.08,113.94
2026-07-25,/product,UK,desktop,222,443,57.15,251.26
2026-07-25,/product,UK,mobile,194,291,30.05,90.91
2026-07-25,/product,UK,tablet,52,73,31.24,296.01
2026-07-25,/product,US,desktop,275,557,39.00,269.38
2026-07-25,/product,US,mobile,244,321,44.08,279.74
2026-07-25,/product,US,tablet,48,77,54.03,84.79
2026-07-25,/docs,FR,desktop,170,315,59.39,197.98
2026-07-25,/docs,FR,mobile,122,169,43.98,114.04
2026-07-25,/docs,FR,tablet,33,40,40.37,243.71
2026-07-25,/docs,EU,desktop,158,316,51.23,272.17
2026-07-25,/docs,EU,mobile,120,217,32.01,318.05
2026-07-25,/docs,EU,tablet,30,44,31.37,203.02
2026-07-25,/docs,UK,desktop,175,299,29.99,269.90
2026-07-25,/docs,UK,mobile,135,176,49.90,247.40
2026-07-25,/docs,UK,tablet,25,48,55.54,152.99
2026-07-25,/docs,US,desktop,161,234,42.30,161.42
2026-07-25,/docs,US,mobile,151,306,47.82,252.77
2026-07-25,/docs,US,tablet,27,37,54.21,176.33
2026-07-25,/blog/launch,FR,desktop,106,142,40.27,74.67
2026-07-25,/blog/launch,FR,mobile,102,138,61.40,89.06
2026-07-25,/blog/launch,FR,tablet,20,35,50.79,77.22
2026-07-25,/blog/launch,EU,desktop,122,201,48.63,78.90
2026-07-25,/blog/launch,EU,mobile,111,231,35.54,173.32
2026-07-25,/blog/launch,EU,tablet,19,35,55.54,190.88
2026-07-25,/blog/launch,UK,desktop,101,179,34.68,213.89
2026-07-25,/blog/launch,UK,mobile,94,132,28.28,282.23
2026-07-25,/blog/launch,UK,tablet,19,29,40.60,317.18
2026-07-25,/blog/launch,US,desktop,107,176,29.96,179.56
2026-07-25,/blog/launch,US,mobile,84,125,45.00,84.60
2026-07-25,/blog/launch,US,tablet,20,33,47.33,170.60
2026-07-25,/contact,FR,desktop,101,146,58.06,136.06
2026-07-25,/contact,FR,mobile,68,134,42.89,61.85
2026-07-25,/contact,FR,tablet,14,24,55.96,169.57
2026-07-25,/contact,EU,desktop,77,157,34.48,281.68
2026-07-25,/contact,EU,mobile,70,86,30.62,307.15
2026-07-25,/contact,EU,tablet,16,19,57.94,105.95
2026-07-25,/contact,UK,desktop,93,178,43.62,242.24
2026-07-25,/contact,UK,mobile,70,93,32.90,93.14
2026-07-25,/contact,UK,tablet,16,21,30.66,140.36
2026-07-25,/contact,US,desktop,87,160,47.33,237.60
2026-07-25,/contact,US,mobile,85,118,49.96,105.99
2026-07-25,/contact,US,tablet,17,26,43.94,247.56
2026-07-25,/signup,FR,desktop,143,284,51.42,183.74
2026-07-25,/signup,FR,mobile,128,201,34.99,146.18
2026-07-25,/signup,FR,tablet,25,39,58.81,147.64
2026-07-25,/signup,EU,desktop,130,175,46.15,239.19
2026-07-25,/signup,EU,mobile,104,208,56.13,307.80
2026-07-25,/signup,EU,tablet,22,41,43.68,319.32
2026-07-25,/signup,UK,desktop,129,206,55.88,221.36
2026-07-25,/signup,UK,mobile,121,183,58.12,233.58
2026-07-25,/signup,UK,tablet,21,43,34.68,150.84
2026-07-25,/signup,US,desktop,116,188,51.66,131.67
2026-07-25,/signup,US,mobile,123,232,34.56,318.43
2026-07-25,/signup,US,tablet,24,30,52.32,165.37
2026-07-26,/,FR,desktop,363,731,44.50,310.61
2026-07-26,/,FR,mobile,295,477,56.98,117.49
2026-07-26,/,FR,tablet,66,98,37.22,169.22
2026-07-26,/,EU,desktop,377,656,36.84,150.76
2026-07-26,/,EU,mobile,328,507,30.88,285.96
2026-07-26,/,EU,tablet,63,86,30.80,86.66
2026-07-26,/,UK,desktop,340,513,31.80,284.43
2026-07-26,/,UK,mobile,295,521,39.70,91.09
2026-07-26,/,UK,tablet,61,89,55.37,269.11
2026-07-26,/,US,desktop,389,711,37.30,200.50
2026-07-26,/,US,mobile,282,445,30.32,273.60
2026-07-26,/,US,tablet,57,85,43.31,127.73
2026-07-26,/pricing,FR,desktop,238,286,59.93,118.40
2026-07-26,/pricing,FR,mobile,205,366,39.50,135.86
2026-07-26,/pricing,FR,tablet,42,62,45.09,208.25
2026-07-26,/pricing,EU,desktop,255,362,28.65,238.07
2026-07-26,/pricing,EU,mobile,215,313,51.57,259.14
2026-07-26,/pricing,EU,tablet,36,75,51.95,63.13
2026-07-26,/pricing,UK,desktop,198,285,32.23,68.54
2026-07-26,/pricing,UK,mobile,186,352,29.10,214.97
2026-07-26,/pricing,UK,tablet,39,67,49.03,275.60
2026-07-26,/pricing,US,desktop,233,439,37.62,151.19
2026-07-26,/pricing,US,mobile,205,406,52.04,141.36
2026-07-26,/pricing,US,tablet,48,84,49.46,254.52
2026-07-26,/product,FR,desktop,214,345,28.64,134.28
2026-07-26,/product,FR,mobile,241,486,58.25,158.66
2026-07-26,/product,FR,tablet,51,73,43.65,237.59
2026-07-26,/product,EU,desktop,264,349,55.07,216.91
2026-07-26,/product,EU,mobile,229,325,46.41,285.62
2026-07-26,/product,EU,tablet,48,83,57.63,289.91
2026-07-26,/product,UK,desktop,210,255,28.34,62.68
2026-07-26,/product,UK,mobile,209,327,43.88,238.63
2026-07-26,/product,UK,tablet,43,76,44.86,223.56
2026-07-26,/product,US,desktop,238,319,29.71,178.85
2026-07-26,/product,US,mobile,189,230,54.45,168.59
2026-07-26,/product,US,tablet,41,71,58.83,101.93
2026-07-26,/docs,FR,desktop,148,221,55.22,193.84
2026-07-26,/docs,FR,mobile,152,274,39.94,307.06
2026-07-26,/docs,FR,tablet,29,51,51.96,239.94
2026-07-26,/docs,EU,desktop,176,245,33.52,126.19
2026-07-26,/docs,EU,mobile,132,258,39.88,275.24
2026-07-26,/docs,EU,tablet,27,40,60.58,193.10
2026-07-26,/docs,UK,desktop,145,253,41.71,153.09
2026-07-26,/docs,UK,mobile,146,183,49.91,75.15
2026-07-26,/docs,UK,tablet,27,40,51.34,169.80
2026-07-26,/docs,US,desktop,140,203,36.18,98.49
2026-07-26,/docs,US,mobile,147,255,48.60,92.67
2026-07-26,/docs,US,tablet,26,31,55.92,305.13
2026-07-26,/blog/launch,FR,desktop,127,197,51.56,293.36
2026-07-26,/blog/launch,FR,mobile,87,161,52.12,182.31
2026-07-26,/blog/launch,FR,tablet,24,31,32.15,209.00
2026-07-26,/blog/launch,EU,desktop,124,159,43.68,152.93
2026-07-26,/blog/launch,EU,mobile,103,208,44.09,317.15
2026-07-26,/blog/launch,EU,tablet,18,22,33.35,117.56
2026-07-26,/blog/launch,UK,desktop,101,169,35.76,319.69
2026-07-26,/blog/launch,UK,mobile,88,125,54.33,237.51
2026-07-26,/blog/launch,UK,tablet,20,37,29.65,201.08
2026-07-26,/blog/launch,US,desktop,97,168,48.88,269.42
2026-07-26,/blog/launch,US,mobile,83,156,46.70,65.00
2026-07-26,/blog/launch,US,tablet,20,36,44.47,271.89
2026-07-26,/contact,FR,desktop,86,176,45.71,295.54
2026-07-26,/contact,FR,mobile,82,150,49.77,227.64
2026-07-26,/contact,FR,tablet,16,29,48.06,290.27
2026-07-26,/contact,EU,desktop,94,131,53.50,220.94
2026-07-26,/contact,EU,mobile,67,100,39.98,311.29
2026-07-26,/contact,EU,tablet,15,22,55.14,297.20
2026-07-26,/contact,UK,desktop,81,129,55.28,239.76
2026-07-26,/contact,UK,mobile,83,170,57.72,65.19
2026-07-26,/contact,UK,tablet,15,20,50.06,300.76
2026-07-26,/contact,US,desktop,83,152,31.27,211.27
2026-07-26,/contact,US,mobile,77,132,44.94,302.93
2026-07-26,/contact,US,tablet,16,33,60.89,79.32
2026-07-26,/signup,FR,desktop,114,230,45.09,99.04
2026-07-26,/signup,FR,mobile,119,204,54.91,160.06
2026-07-26,/signup,FR,tablet,23,33,60.58,97.04
2026-07-26,/signup,EU,desktop,116,214,56.63,131.71
